idx,x,y,z
185,-0.41936704021399407,2.957420229982516,0.2523493552644482
186,-0.4882561440044109,3.3798525529390635,0.255899014222275
187,-0.5531116846194707,3.7775056220610335,0.22303223833334573
188,0.01519416677026971,4.868960954775286,-0.02204643137793653
189,0.35060487197566004,3.967910716823858,0.00622226448715142
190,0.5974967119191515,3.1578428241879863,0.0022439274578594207
191,0.023294569180072056,2.2492664421648536,0.34451008848492015
192,0.2531576702524186,1.6109656527416094,0.30380397915726015
193,0.43616723461244794,1.0254767797167164,0.23076755149482103
194,0.5789107537580708,0.4870668593040264,0.13071248965360233
195,0.6866135395346374,-0.008595830394256987,0.007913521545868094
196,0.7614650941094534,-0.4772148414255763,-0.08653702577785646
197,0.7176610369869245,-1.0184981300708285,0.1941838443487672
198,0.8511608790371379,-1.4908595726540492,0.29592130350037815
199,0.9669382895129135,-1.938452374331592,0.35315098862756356
200,1.0665460759365035,-2.36255821543073,0.3703061567800842
200,1.1512685421918767,-2.7640970761343264,0.3511197900284941
202,1.2221910224603583,-3.143715944528593,0.2988035781363199
202,0.7838781240007755,-3.15580964655637,0.5256131376422004
203,0.698340328972596,-2.750505944280533,0.6105446005461957
204,0.6260586379667772,-2.3647700148467803,0.6673426991237104
205,0.5657727426984679,-1.9970568513785418,0.6981555434887476
206,0.5164171939934635,-1.6461279979877943,0.7048020152824376
207,0.47707850688435216,-1.3109901153834986,0.6888459157472554
208,0.4469623881049839,-0.9908475237333421,0.6516528334658486
209,0.4253683348504975,-0.6850646668044269,0.5944343775700787
210,0.4116697296358781,-0.39313572636346134,0.5182829254438068
211,0.4052981331449432,-0.11465948352008414,0.42419905131971186
212,0.4057308615030141,0.15068187556886067,0.3131131529913434
213,0.41248119152171625,0.40314088990332947,0.18590236690938616
214,0.4250907086258092,0.6429204730615774,0.04340358526418078
215,0.42373201006836025,0.8703839005692899,0.08713795475252693
216,0.41983274931025377,1.0914914700275287,0.18839794914292363
217,0.42088827659451516,1.3072044103604687,0.26649838538336407
218,0.4266417411205618,1.5175102799838578,0.3224290044466694
219,0.4368568715776843,1.7223431483977532,0.35705812681387616
220,0.45131142037697713,1.9215884127156633,0.3711599907451529
221,0.469791476112917,2.1150878803376205,0.3654386941179712
222,0.49208658889490664,2.3026455085946376,0.3405492202816394
223,0.4650539717456563,2.3453705135913805,0.35305130496299353
224,0.4650539717456563,2.3453705135913805,0.35305130496299353
225,0.2973208960963838,1.6876661115999976,0.5208088880168633
225,0.20814423824285594,1.1964962243412562,0.5765537032871416
226,0.1431120546174253,0.732866763053572,0.5828450920233093
227,0.10092671415807099,0.2967187441719813,0.5453165192924848
228,0.08040127949946674,-0.11182674221984205,0.46887689981742653
229,0.08040770959105732,-0.49253999590590725,0.35789676041759444
230,0.09983947792965868,-0.8451405216148224,0.2163394796878063
231,0.13758512688194308,-1.1693448567210065,0.04785339154781761
232,0.13191158423249166,-1.5178722924197783,0.10557413826585624
233,0.11825897323657972,-1.8709031013484712,0.2124033573379903
234,0.11726296157914129,-2.211273499755051,0.2810334174010723
235,0.12869421613865034,-2.5381699388648804,0.31445445237617736
236,0.1522905567711003,-2.850751203692471,0.3153502612667197
237,0.18774718774171828,-3.1481644286772936,0.28617618621208807
238,0.23470863473632833,-3.4295620368212973,0.22921857390829753
240,-0.164821443583251,-2.872257406948327,0.5302393406168697
